QAS_File,Average Cosine,Highest Cosine,Median Cosine,Average Jaccard,Highest Jaccard,Median Jaccard
qas_28_table_16.txt,0.09318737976767576,0.116368071327105,0.09318737976767576,0.1316872427983539,0.1481481481481481,0.1316872427983539
qas_28_table_8.txt,0.08834408070663541,0.1103709928946781,0.08834408070663541,0.1146953405017921,0.1290322580645161,0.1146953405017921
qas_28_table_13.txt,0.06722024169867115,0.083766116069346,0.06722024169867115,0.05555555555555555,0.0625,0.05555555555555555
qas_28_table_2.txt,0.07655535384801149,0.0955414459737365,0.07655535384801149,0.08465608465608458,0.0952380952380952,0.08465608465608458
qas_28_table_1.txt,0.08750745809985297,0.1094693299576136,0.08750745809985297,0.1316872427983539,0.1481481481481481,0.1316872427983539
qas_28_table_19.txt,0.32353427318240857,0.4043389057992773,0.32353427318240857,0.8611111111111112,1.0,0.8611111111111112
qas_28_table_17.txt,0.060484676738147225,0.0794713941129447,0.060484676738147225,0.07565011820330965,0.0851063829787234,0.07565011820330965
qas_28_table_18.txt,0.05906150437219924,0.0776524720686114,0.05906150437219924,0.07407407407407404,0.0833333333333333,0.07407407407407404
qas_28_table_4.txt,0.09547459712786059,0.1204419809612538,0.09547459712786059,0.15458937198067635,0.1739130434782608,0.15458937198067635
qas_28_table_15.txt,0.07467732790311847,0.0936502669768689,0.07467732790311847,0.0911680911680911,0.1025641025641025,0.0911680911680911
qas_28_table_14.txt,0.057305999408785925,0.0757750395622803,0.057305999408785925,0.06708595387840667,0.0754716981132075,0.06708595387840667
qas_28_table_9.txt,0.07127318575900185,0.1084323266046404,0.07127318575900185,0.08268733850129197,0.0930232558139534,0.08268733850129197
qas_28_table_5.txt,0.23380816123023254,0.3221884851401736,0.23380816123023254,0.8611111111111112,1.0,0.8611111111111112
qas_28_table_20.txt,0.22971149352874282,0.3037803202789657,0.22971149352874282,0.8611111111111112,1.0,0.8611111111111112
qas_59_table_4.txt,0.10487570741320648,0.1379420116857939,0.10487570741320648,0.1435185185185185,0.1481481481481481,0.1435185185185185
qas_59_table_1.txt,0.07318222748082147,0.0946761045991445,0.07318222748082147,0.08244680851063829,0.0851063829787234,0.08244680851063829
qas_59_table_2.txt,0.3096098723278671,0.3872800845247907,0.3096098723278671,0.78125,1.0,0.78125
qas_59_table_3.txt,0.3218025881348814,0.4016358216544659,0.3218025881348814,0.78125,1.0,0.78125
qas_77_table_12.txt,0.07612333715596928,0.0871339054206433,0.07612333715596928,0.08085106382978723,0.0851063829787234,0.08085106382978723
qas_77_table_2.txt,0.07910321671642866,0.0958379941192796,0.07910321671642866,0.13571428571428562,0.1428571428571428,0.13571428571428562
qas_77_table_3.txt,0.10274445368669542,0.1273789146076644,0.10274445368669542,0.15833333333333333,0.1666666666666666,0.15833333333333333
qas_77_table_5.txt,0.09754364408090986,0.1120277164714483,0.09754364408090986,0.16521739130434776,0.1739130434782608,0.16521739130434776
qas_77_table_8.txt,0.09742435109094626,0.1158900744835648,0.09742435109094626,0.16521739130434776,0.1739130434782608,0.16521739130434776
qas_77_table_1.txt,0.08943157663878207,0.1022213067287711,0.08943157663878207,0.13103448275862067,0.1379310344827586,0.13103448275862067
qas_77_table_7.txt,0.09332626859545784,0.1036727506876109,0.09332626859545784,0.14074074074074067,0.1481481481481481,0.14074074074074067
qas_77_table_4.txt,0.08437371801825387,0.1051438388308103,0.08437371801825387,0.16521739130434776,0.1739130434782608,0.16521739130434776
qas_77_table_10.txt,0.08331937702297904,0.0950954298156086,0.08331937702297904,0.06909090909090906,0.0727272727272727,0.06909090909090906
qas_77_table_6.txt,0.07062120070986147,0.0820944069881037,0.07062120070986147,0.07450980392156864,0.0784313725490196,0.07450980392156864
qas_47_table_8.txt,0.10450673673692804,0.1190257721841717,0.10450673673692804,0.1504629629629629,0.1666666666666666,0.1504629629629629
qas_47_table_9.txt,0.10009925008249332,0.1222400751521255,0.10009925008249332,0.12037037037037036,0.1333333333333333,0.12037037037037036
